symbol='MAINIDX', expiryDate='27JUL23', strike='19350', option='PE', LTP=71510, LTQ=50, totalTradedVolume=50, bestBid=70840, bestAsk=71990, bestBidQty=150, bestAskQty=200, openInterest=1850, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472982, prevClosePrice=8550, prevOpenInterest=8200
symbol='MAINIDX', expiryDate='28DEC23', strike='14000', option='CE', LTP=462500, LTQ=0, totalTradedVolume=0, bestBid=462500, bestAsk=462500, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473087, prevClosePrice=0, prevOpenInterest=50
symbol='MAINIDX', expiryDate='31DEC26', strike='16000', option='CE', LTP=545025, LTQ=0, totalTradedVolume=0, bestBid=545025, bestAsk=545025, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473088, prevClosePrice=0, prevOpenInterest=50
symbol='ALLBANKS', expiryDate='28SEP23', strike='42000', option='PE', LTP=70640, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=66590, bestBidQty=0, bestAskQty=15, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473089, prevClosePrice=0, prevOpenInterest=690
symbol='ALLBANKS', expiryDate='28SEP23', strike='48500', option='CE', LTP=87165, LTQ=0, totalTradedVolume=0, bestBid=87165, bestAsk=87165, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473090, prevClosePrice=0, prevOpenInterest=75
symbol='FINANCIALS', expiryDate='25JUL23', strike='19550', option='PE', LTP=46245, LTQ=0, totalTradedVolume=0, bestBid=46245, bestAsk=46245, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473091, prevClosePrice=0, prevOpenInterest=80
symbol='ALLBANKS', expiryDate='31AUG23', strike='42300', option='CE', LTP=250319, LTQ=0, totalTradedVolume=0, bestBid=250319, bestAsk=250319, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473092, prevClosePrice=0, prevOpenInterest=885
symbol='ALLBANKS', expiryDate='31AUG23', strike='42400', option='CE', LTP=218985, LTQ=0, totalTradedVolume=0, bestBid=218985, bestAsk=218985, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473093, prevClosePrice=0, prevOpenInterest=885
symbol='ALLBANKS', expiryDate='31AUG23', strike='45700', option='PE', LTP=182915, LTQ=0, totalTradedVolume=0, bestBid=182915, bestAsk=182915, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473094, prevClosePrice=0, prevOpenInterest=885
symbol='ALLBANKS', expiryDate='31AUG23', strike='45800', option='PE', LTP=187255, LTQ=0, totalTradedVolume=0, bestBid=187255, bestAsk=187255, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473095, prevClosePrice=0, prevOpenInterest=885
symbol='ALLBANKS', expiryDate='28SEP23', strike='39500', option='PE', LTP=27500, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=23000, bestBidQty=0, bestAskQty=15, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473096, prevClosePrice=0, prevOpenInterest=900
symbol='ALLBANKS', expiryDate='31AUG23', strike='42800', option='CE', LTP=190655, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=201010, bestBidQty=0, bestAskQty=15, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473097, prevClosePrice=0, prevOpenInterest=945
symbol='ALLBANKS', expiryDate='31AUG23', strike='45300', option='PE', LTP=142695, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=152395, bestBidQty=0, bestAskQty=15, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473098, prevClosePrice=0, prevOpenInterest=945
symbol='ALLBANKS', expiryDate='31AUG23', strike='45400', option='PE', LTP=160540, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=219625, bestBidQty=0, bestAskQty=60, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473099, prevClosePrice=0, prevOpenInterest=945
symbol='ALLBANKS', expiryDate='31AUG23', strike='45100', option='PE', LTP=140070, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=191210, bestBidQty=0, bestAskQty=15, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473100, prevClosePrice=0, prevOpenInterest=960
symbol='ALLBANKS', expiryDate='31AUG23', strike='45200', option='PE', LTP=133705, LTQ=0, totalTradedVolume=0, bestBid=0, bestAsk=144970, bestBidQty=0, bestAskQty=30, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473101, prevClosePrice=0, prevOpenInterest=960
symbol='MAINIDX', expiryDate='28DEC23', strike='16000', option='CE', LTP=307500, LTQ=0, totalTradedVolume=0, bestBid=304150, bestAsk=310805, bestBidQty=100, bestAskQty=150, openInterest=45500, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473102, prevClosePrice=1000, prevOpenInterest=900
symbol='ALLBANKS', expiryDate='27JUL23', strike='42100', option='PE', LTP=8780, LTQ=100, totalTradedVolume=100, bestBid=8735, bestAsk=8790, bestBidQty=725, bestAskQty=75, openInterest=38125, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473103, prevClosePrice=10000, prevOpenInterest=11425
symbol='MAINIDX', expiryDate='20JUL23', strike='18350', option='PE', LTP=6950, LTQ=0, totalTradedVolume=0, bestBid=7159, bestAsk=7405, bestBidQty=850, bestAskQty=850, openInterest=6150, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473104, prevClosePrice=10000, prevOpenInterest=5050
symbol='ALLBANKS', expiryDate='13JUL23', strike='41400', option='PE', LTP=1535, LTQ=50, totalTradedVolume=50, bestBid=1510, bestAsk=1535, bestBidQty=25, bestAskQty=900, openInterest=5000, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473105, prevClosePrice=10000, prevOpenInterest=9375
symbol='ALLBANKS', expiryDate='27JUL23', strike='42900', option='CE', LTP=145870, LTQ=0, totalTradedVolume=0, bestBid=139535, bestAsk=142435, bestBidQty=300, bestAskQty=50, openInterest=3050, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473106, prevClosePrice=10025, prevOpenInterest=3975
symbol='ALLBANKS', expiryDate='13JUL23', strike='41100', option='PE', LTP=1270, LTQ=25, totalTradedVolume=25, bestBid=1195, bestAsk=1240, bestBidQty=25, bestAskQty=125, openInterest=3550, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473107, prevClosePrice=10025, prevOpenInterest=5850
symbol='FINANCIALS', expiryDate='11JUL23', strike='20400', option='CE', LTP=7000, LTQ=0, totalTradedVolume=0, bestBid=7000, bestAsk=7000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473108, prevClosePrice=10040, prevOpenInterest=6040
symbol='MAINIDX', expiryDate='13JUL23', strike='17950', option='CE', LTP=66585, LTQ=0, totalTradedVolume=0, bestBid=64785, bestAsk=69010, bestBidQty=5800, bestAskQty=5400, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473109, prevClosePrice=10050, prevOpenInterest=9450
symbol='MAINIDX', expiryDate='13JUL23', strike='16950', option='PE', LTP=195, LTQ=0, totalTradedVolume=0, bestBid=165, bestAsk=235, bestBidQty=600, bestAskQty=50, openInterest=500, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473110, prevClosePrice=100550, prevOpenInterest=4000
symbol='FINANCIALS', expiryDate='04JUL23', strike='17200', option='PE', LTP=55, LTQ=0, totalTradedVolume=0, bestBid=50, bestAsk=60, bestBidQty=240, bestAskQty=320, openInterest=21200, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473111, prevClosePrice=100800, prevOpenInterest=68680
symbol='MAINIDX', expiryDate='13JUL23', strike='17150', option='PE', LTP=220, LTQ=0, totalTradedVolume=0, bestBid=215, bestAsk=254, bestBidQty=50, bestAskQty=50, openInterest=1850, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473112, prevClosePrice=100950, prevOpenInterest=8650
symbol='MAINIDX', expiryDate='27JUL23', strike='20000', option='PE', LTP=134615, LTQ=600, totalTradedVolume=600, bestBid=134450, bestAsk=134615, bestBidQty=100, bestAskQty=800, openInterest=492700, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473113, prevClosePrice=10100, prevOpenInterest=12250
symbol='MAINIDX', expiryDate='06JUL23', strike='19000', option='CE', LTP=290, LTQ=70950, totalTradedVolume=70950, bestBid=290, bestAsk=295, bestBidQty=52100, bestAskQty=95150, openInterest=5909200, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473114, prevClosePrice=1011950, prevOpenInterest=642400
symbol='ALLBANKS', expiryDate='13JUL23', strike='43300', option='CE', LTP=92970, LTQ=50, totalTradedVolume=50, bestBid=93210, bestAsk=93515, bestBidQty=50, bestAskQty=125, openInterest=2500, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473115, prevClosePrice=10125, prevOpenInterest=5750
symbol='ALLBANKS', expiryDate='13JUL23', strike='46600', option='CE', LTP=885, LTQ=1700, totalTradedVolume=1700, bestBid=885, bestAsk=900, bestBidQty=550, bestAskQty=325, openInterest=11775, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473116, prevClosePrice=10125, prevOpenInterest=8000
symbol='MAINIDX', expiryDate='31AUG23', strike='18250', option='PE', LTP=13744, LTQ=0, totalTradedVolume=0, bestBid=13410, bestAsk=13525, bestBidQty=200, bestAskQty=700, openInterest=13300, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473117, prevClosePrice=10150, prevOpenInterest=8050
symbol='MAINIDX', expiryDate='28DEC23', strike='17500', option='PE', LTP=20205, LTQ=300, totalTradedVolume=300, bestBid=20205, bestAsk=20335, bestBidQty=50, bestAskQty=100, openInterest=457900, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473118, prevClosePrice=10150, prevOpenInterest=8500
symbol='ALLBANKS', expiryDate='31AUG23', strike='40900', option='CE', LTP=338840, LTQ=0, totalTradedVolume=0, bestBid=297890, bestAsk=394205, bestBidQty=120, bestAskQty=195, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473119, prevClosePrice=1020, prevOpenInterest=1095
symbol='ALLBANKS', expiryDate='28SEP23', strike='45000', option='PE', LTP=140700, LTQ=0, totalTradedVolume=0, bestBid=138745, bestAsk=145730, bestBidQty=15, bestAskQty=30, openInterest=945, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473120, prevClosePrice=1020, prevOpenInterest=285
symbol='FINANCIALS', expiryDate='04JUL23', strike='17100', option='PE', LTP=55, LTQ=520, totalTradedVolume=520, bestBid=50, bestAsk=60, bestBidQty=2040, bestAskQty=2480, openInterest=11160, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473121, prevClosePrice=102320, prevOpenInterest=48480
symbol='ALLBANKS', expiryDate='26OCT23', strike='43500', option='PE', LTP=96000, LTQ=0, totalTradedVolume=0, bestBid=96000, bestAsk=96000, bestBidQty=0, bestAskQty=0, openInterest=725, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473122, prevClosePrice=1025, prevOpenInterest=0
symbol='MAINIDX', expiryDate='27JUL23', strike='21000', option='PE', LTP=235200, LTQ=200, totalTradedVolume=200, bestBid=233660, bestAsk=234600, bestBidQty=100, bestAskQty=50, openInterest=224950, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473123, prevClosePrice=10250, prevOpenInterest=9200
symbol='ALLBANKS', expiryDate='13JUL23', strike='42500', option='CE', LTP=165900, LTQ=0, totalTradedVolume=0, bestBid=163400, bestAsk=164200, bestBidQty=225, bestAskQty=225, openInterest=6100, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473124, prevClosePrice=102975, prevOpenInterest=6975
symbol='ALLBANKS', expiryDate='31AUG23', strike='40900', option='PE', LTP=12125, LTQ=0, totalTradedVolume=0, bestBid=11565, bestAsk=14630, bestBidQty=15, bestAskQty=885, openInterest=285, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473125, prevClosePrice=1035, prevOpenInterest=885
symbol='MAINIDX', expiryDate='26OCT23', strike='19000', option='PE', LTP=49715, LTQ=1100, totalTradedVolume=1100, bestBid=49450, bestAsk=49915, bestBidQty=100, bestAskQty=50, openInterest=223150, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473126, prevClosePrice=10350, prevOpenInterest=4700
symbol='MAINIDX', expiryDate='31AUG23', strike='18400', option='CE', LTP=49300, LTQ=0, totalTradedVolume=0, bestBid=49570, bestAsk=49805, bestBidQty=300, bestAskQty=50, openInterest=59400, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473127, prevClosePrice=10350, prevOpenInterest=8900
symbol='ALLBANKS', expiryDate='31AUG23', strike='43000', option='PE', LTP=41835, LTQ=120, totalTradedVolume=120, bestBid=41595, bestAsk=42300, bestBidQty=15, bestAskQty=60, openInterest=91605, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473128, prevClosePrice=10365, prevOpenInterest=7050
symbol='ALLBANKS', expiryDate='06JUL23', strike='44500', option='PE', LTP=54475, LTQ=37875, totalTradedVolume=37875, bestBid=54360, bestAsk=54450, bestBidQty=200, bestAskQty=50, openInterest=477800, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473129, prevClosePrice=103975, prevOpenInterest=54000
symbol='MAINIDX', expiryDate='20JUL23', strike='18050', option='PE', LTP=14040, LTQ=0, totalTradedVolume=0, bestBid=2255, bestAsk=5995, bestBidQty=50, bestAskQty=500, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473130, prevClosePrice=10400, prevOpenInterest=6200
symbol='ALLBANKS', expiryDate='13JUL23', strike='43100', option='CE', LTP=108895, LTQ=25, totalTradedVolume=25, bestBid=109155, bestAsk=110670, bestBidQty=25, bestAskQty=25, openInterest=9925, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473131, prevClosePrice=10400, prevOpenInterest=9125
symbol='ALLBANKS', expiryDate='27JUL23', strike='42300', option='PE', LTP=10565, LTQ=575, totalTradedVolume=575, bestBid=10495, bestAsk=10555, bestBidQty=50, bestAskQty=25, openInterest=59900, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473132, prevClosePrice=10425, prevOpenInterest=8225
symbol='ALLBANKS', expiryDate='13JUL23', strike='44700', option='PE', LTP=78325, LTQ=0, totalTradedVolume=0, bestBid=75445, bestAsk=75735, bestBidQty=150, bestAskQty=150, openInterest=2525, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473133, prevClosePrice=10425, prevOpenInterest=8475
symbol='FINANCIALS', expiryDate='11JUL23', strike='19400', option='CE', LTP=16950, LTQ=320, totalTradedVolume=320, bestBid=16945, bestAsk=17125, bestBidQty=80, bestAskQty=80, openInterest=33800, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473134, prevClosePrice=10440, prevOpenInterest=12720
symbol='ALLBANKS', expiryDate='27JUL23', strike='43100', option='PE', LTP=21920, LTQ=150, totalTradedVolume=150, bestBid=21870, bestAsk=21995, bestBidQty=550, bestAskQty=125, openInterest=42475, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473135, prevClosePrice=10475, prevOpenInterest=11125
symbol='ALLBANKS', expiryDate='06JUL23', strike='43600', option='CE', LTP=56260, LTQ=19100, totalTradedVolume=19100, bestBid=56120, bestAsk=56235, bestBidQty=75, bestAskQty=150, openInterest=173550, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473136, prevClosePrice=104775, prevOpenInterest=41525
symbol='MAINIDX', expiryDate='03AUG23', strike='18600', option='CE', LTP=42555, LTQ=0, totalTradedVolume=0, bestBid=24265, bestAsk=26175, bestBidQty=50, bestAskQty=100, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473137, prevClosePrice=1050, prevOpenInterest=1600
symbol='ALLBANKS', expiryDate='27JUL23', strike='43600', option='PE', LTP=35380, LTQ=100, totalTradedVolume=100, bestBid=35130, bestAsk=35295, bestBidQty=425, bestAskQty=475, openInterest=54075, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473138, prevClosePrice=10500, prevOpenInterest=11950
symbol='ALLBANKS', expiryDate='27JUL23', strike='39800', option='PE', LTP=2300, LTQ=0, totalTradedVolume=0, bestBid=2275, bestAsk=2930, bestBidQty=25, bestAskQty=25, openInterest=6700, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473139, prevClosePrice=10550, prevOpenInterest=2025
symbol='MAINIDX', expiryDate='28SEP23', strike='18000', option='PE', LTP=14185, LTQ=0, totalTradedVolume=0, bestBid=13919, bestAsk=14094, bestBidQty=100, bestAskQty=50, openInterest=167350, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473140, prevClosePrice=10600, prevOpenInterest=10400
symbol='FINANCIALS', expiryDate='04JUL23', strike='18400', option='CE', LTP=99915, LTQ=0, totalTradedVolume=0, bestBid=100835, bestAsk=101985, bestBidQty=200, bestAskQty=240, openInterest=17440, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473141, prevClosePrice=10600, prevOpenInterest=6640
symbol='ALLBANKS', expiryDate='27JUL23', strike='43700', option='CE', LTP=82150, LTQ=250, totalTradedVolume=250, bestBid=82135, bestAsk=82325, bestBidQty=25, bestAskQty=25, openInterest=70200, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473142, prevClosePrice=10600, prevOpenInterest=7050
symbol='ALLBANKS', expiryDate='06JUL23', strike='44300', option='PE', LTP=40580, LTQ=67075, totalTradedVolume=67075, bestBid=40470, bestAsk=40540, bestBidQty=125, bestAskQty=75, openInterest=511900, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473143, prevClosePrice=106025, prevOpenInterest=85525
symbol='MIDCAP', expiryDate='05JUL23', strike='7950', option='CE', LTP=1675, LTQ=0, totalTradedVolume=0, bestBid=750, bestAsk=3500, bestBidQty=75, bestAskQty=75, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473144, prevClosePrice=106125, prevOpenInterest=150
symbol='ALLBANKS', expiryDate='27JUL23', strike='44700', option='CE', LTP=31605, LTQ=50, totalTradedVolume=50, bestBid=31760, bestAsk=31980, bestBidQty=175, bestAskQty=325, openInterest=38850, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473145, prevClosePrice=10625, prevOpenInterest=8150
symbol='MAINIDX', expiryDate='13JUL23', strike='18850', option='PE', LTP=27875, LTQ=0, totalTradedVolume=0, bestBid=27750, bestAsk=27950, bestBidQty=750, bestAskQty=750, openInterest=5100, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473146, prevClosePrice=10650, prevOpenInterest=12600
symbol='MAINIDX', expiryDate='20JUL23', strike='18100', option='CE', LTP=56600, LTQ=0, totalTradedVolume=0, bestBid=54854, bestAsk=55990, bestBidQty=400, bestAskQty=50, openInterest=1850, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473147, prevClosePrice=10650, prevOpenInterest=5000
symbol='MAINIDX', expiryDate='27JUL23', strike='18050', option='CE', LTP=64200, LTQ=0, totalTradedVolume=0, bestBid=63175, bestAsk=64054, bestBidQty=450, bestAskQty=50, openInterest=10400, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473148, prevClosePrice=10700, prevOpenInterest=9450
symbol='MAINIDX', expiryDate='13JUL23', strike='17400', option='PE', LTP=320, LTQ=50, totalTradedVolume=50, bestBid=315, bestAsk=325, bestBidQty=1850, bestAskQty=400, openInterest=19200, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473149, prevClosePrice=107100, prevOpenInterest=28550
symbol='MAINIDX', expiryDate='27JUL23', strike='17900', option='PE', LTP=3030, LTQ=5100, totalTradedVolume=5100, bestBid=2995, bestAsk=3010, bestBidQty=400, bestAskQty=2700, openInterest=985500, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473150, prevClosePrice=107200, prevOpenInterest=40450
symbol='ALLBANKS', expiryDate='27JUL23', strike='44300', option='CE', LTP=48205, LTQ=350, totalTradedVolume=350, bestBid=48505, bestAsk=48705, bestBidQty=50, bestAskQty=50, openInterest=56000, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473151, prevClosePrice=10725, prevOpenInterest=13225
symbol='MAINIDX', expiryDate='06JUL23', strike='18800', option='PE', LTP=23235, LTQ=14150, totalTradedVolume=14150, bestBid=23200, bestAsk=23245, bestBidQty=100, bestAskQty=100, openInterest=441300, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473152, prevClosePrice=107650, prevOpenInterest=73500
symbol='ALLBANKS', expiryDate='27JUL23', strike='43800', option='PE', LTP=42325, LTQ=275, totalTradedVolume=275, bestBid=42170, bestAsk=42320, bestBidQty=25, bestAskQty=75, openInterest=106375, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473153, prevClosePrice=10775, prevOpenInterest=17325
symbol='ALLBANKS', expiryDate='31AUG23', strike='46800', option='PE', LTP=253500, LTQ=0, totalTradedVolume=0, bestBid=224835, bestAsk=359140, bestBidQty=180, bestAskQty=885, openInterest=0, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473154, prevClosePrice=1080, prevOpenInterest=900
symbol='ALLBANKS', expiryDate='27JUL23', strike='43400', option='PE', LTP=31000, LTQ=0, totalTradedVolume=0, bestBid=29139, bestAsk=29280, bestBidQty=100, bestAskQty=675, openInterest=54775, timestamp=Sun Jul 02 20:57:24 IST 2023, sequence=473155, prevClosePrice=10800, prevOpenInterest=10975
